,ID,City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Upper_Age,Lower_Age,Is_Spouse,Health Indicator,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response
37199,37200,C20,159,Rented,Individual,47,47,No,X6,3.0,2.0,20,14376.0,1
37201,37202,C6,1595,Rented,Individual,35,35,No,X1,1.0,3.0,13,9828.0,0
37202,37203,C5,4841,Rented,Individual,26,26,No,X3,2.0,1.0,1,7140.0,0
37203,37204,C16,326,Owned,Individual,37,37,No,X5,,,21,7548.0,1
37205,37206,C8,3063,Owned,Individual,47,47,No,X3,14.0,2.0,22,16588.0,0
37207,37208,C13,44,Rented,Individual,52,52,No,X4,2.0,3.0,4,14828.0,0
37208,37209,C11,3443,Rented,Individual,42,42,No,X5,2.0,3.0,21,12980.0,0
37209,37210,C6,4814,Rented,Individual,29,29,No,X1,5.0,3.0,22,4656.0,0
37210,37211,C1,566,Owned,Joint,48,44,Yes,X3,4.0,3.0,8,20340.0,1
37212,37213,C26,2326,Rented,Individual,43,43,No,X1,2.0,3.0,21,12942.0,0
37213,37214,C18,1502,Owned,Individual,43,43,No,X1,1.0,1.0,22,16296.0,1
37217,37218,C1,1900,Rented,Individual,58,58,No,X2,4.0,1.0,13,16276.0,0
37218,37219,C2,5966,Owned,Individual,35,35,No,,2.0,3.0,18,13926.0,1
37219,37220,C8,349,Rented,Individual,26,26,No,X3,2.0,3.0,16,11556.0,0
37221,37222,C2,4392,Owned,Joint,75,64,Yes,X1,,,2,31680.0,1
37222,37223,C10,1829,Rented,Individual,26,26,No,X2,2.0,1.0,16,7992.0,0
37225,37226,C4,3310,Owned,Individual,48,48,No,X1,8.0,3.0,6,15496.0,0
37226,37227,C13,3281,Rented,Individual,75,75,No,,5.0,3.0,14,18030.0,1
37228,37229,C4,3006,Rented,Individual,62,62,No,X1,6.0,1.0,15,16716.0,0
37230,37231,C1,1099,Owned,Joint,56,31,No,X1,14.0,4.0,16,25818.0,0
37232,37233,C19,4364,Rented,Individual,20,20,No,X1,,,15,7560.0,1
37233,37234,C3,927,Owned,Individual,24,24,No,X1,,,15,9008.0,1
37234,37235,C25,1388,Rented,Joint,24,22,Yes,X2,4.0,3.0,2,10962.0,0
37235,37236,C2,4965,Owned,Individual,38,38,No,,,,22,8064.0,1
37236,37237,C12,965,Rented,Joint,38,32,Yes,X3,3.0,4.0,18,15674.4,0
37237,37238,C1,1023,Owned,Individual,66,66,No,X3,8.0,3.0,19,18624.0,0
37239,37240,C1,134,Owned,Individual,51,51,No,X2,3.0,3.0,21,17966.0,0
37240,37241,C1,1050,Owned,Individual,65,65,No,X3,2.0,1.0,18,18928.0,0
37242,37243,C1,1212,Owned,Joint,54,53,Yes,X2,6.0,3.0,16,14817.6,0
37243,37244,C21,5067,Rented,Individual,68,68,No,X2,14.0,1.0,17,20130.0,1
37245,37246,C1,2288,Owned,Individual,67,67,No,X2,5.0,3.0,21,20298.0,0
37248,37249,C1,1819,Owned,Individual,75,75,No,X2,2.0,3.0,17,23294.0,0
37251,37252,C15,2109,Rented,Individual,31,31,No,X1,,,22,12780.0,1
37253,37254,C18,980,Rented,Individual,23,23,No,X2,,,20,9548.0,1
37254,37255,C1,3228,Owned,Individual,72,72,No,X3,,,22,18330.0,1
37255,37256,C9,2384,Rented,Individual,27,27,No,X3,2.0,4.0,4,7860.0,0
37257,37258,C1,210,Rented,Individual,42,42,No,,3.0,1.0,15,9044.0,1
37258,37259,C8,3063,Owned,Individual,36,36,No,X5,3.0,4.0,22,8988.0,0
37259,37260,C4,266,Owned,Individual,26,26,No,X1,3.0,3.0,18,5960.0,0
37260,37261,C7,1300,Owned,Individual,29,29,No,X4,4.0,3.0,21,7356.0,1
37261,37262,C16,850,Rented,Individual,48,48,No,X1,7.0,1.0,2,13464.0,1
37262,37263,C3,2462,Owned,Joint,54,53,Yes,X1,,,22,26124.8,1
37263,37264,C1,819,Owned,Joint,64,58,Yes,X4,2.0,4.0,18,28770.0,0
37264,37265,C9,2273,Rented,Individual,21,21,No,X1,,,22,9030.0,1
37265,37266,C3,310,Owned,Joint,51,19,No,X3,1.0,3.0,19,17808.0,0
37268,37269,C12,1783,Owned,Individual,42,42,No,X1,9.0,3.0,18,12700.0,1
37269,37270,C14,1822,Rented,Individual,65,65,No,X6,6.0,2.0,20,16212.0,1
37270,37271,C1,906,Rented,Individual,30,30,No,X1,1.0,1.0,20,7524.0,0
37271,37272,C2,1195,Owned,Individual,35,35,No,X2,1.0,3.0,15,11792.0,0
37272,37273,C2,832,Owned,Joint,28,25,Yes,X1,4.0,3.0,22,8736.0,0
37274,37275,C21,4878,Owned,Individual,57,57,No,,,,20,16926.0,1
37275,37276,C2,866,Owned,Individual,42,42,No,X5,2.0,4.0,21,9888.0,0
37276,37277,C4,7,Rented,Individual,47,47,No,X2,1.0,1.0,18,16198.0,0
37277,37278,C1,3516,Rented,Individual,20,20,No,X2,,,19,4110.0,1
37278,37279,C10,1997,Rented,Individual,40,40,No,X1,,,16,11592.0,1
37281,37282,C3,3375,Rented,Joint,75,69,Yes,,10.0,3.0,16,36537.0,1
37282,37283,C11,804,Owned,Individual,36,36,No,X1,14.0,3.0,18,11286.0,0
37284,37285,C7,127,Owned,Joint,55,54,Yes,,,,15,15596.0,1
37285,37286,C1,1823,Owned,Individual,29,29,No,X4,8.0,1.0,19,9856.0,0
37288,37289,C1,2342,Owned,Individual,49,49,No,X1,4.0,3.0,5,10608.0,0
37290,37291,C24,2926,Rented,Joint,59,28,Yes,X4,2.0,1.0,1,25168.0,0
37291,37292,C1,216,Owned,Joint,72,65,Yes,X5,11.0,4.0,22,29478.0,0
37293,37294,C2,149,Owned,Individual,72,72,No,X4,,,22,22464.0,1
37294,37295,C20,429,Rented,Individual,75,75,No,X3,1.0,3.0,6,20430.0,0
37295,37296,C11,267,Rented,Individual,62,62,No,X6,,,13,19264.0,1
37296,37297,C3,236,Owned,Individual,30,30,No,X2,4.0,3.0,12,8652.0,0
37299,37300,C9,20,Owned,Individual,30,30,No,X2,1.0,1.0,4,12440.0,0
37300,37301,C10,1803,Rented,Individual,19,19,No,,,,16,4386.0,1
37302,37303,C1,622,Owned,Joint,68,64,Yes,X1,14.0,4.0,22,26611.2,1
37303,37304,C21,5546,Owned,Joint,70,69,Yes,,,,22,23128.0,1
37304,37305,C20,429,Rented,Joint,51,26,No,X1,4.0,3.0,10,25236.0,0
37305,37306,C1,4350,Rented,Joint,73,57,Yes,X2,10.0,2.0,17,27322.4,0
37306,37307,C6,31,Owned,Individual,46,46,No,X3,14.0,3.0,21,12960.0,0
37307,37308,C2,2167,Owned,Individual,57,57,No,X5,14.0,4.0,15,10600.0,0
37308,37309,C6,400,Rented,Individual,54,54,No,X3,7.0,3.0,17,11600.0,0
37309,37310,C2,4930,Rented,Individual,29,29,No,X4,4.0,3.0,15,5472.0,1
37310,37311,C2,2181,Rented,Joint,48,47,Yes,X2,,,3,19157.6,1
37311,37312,C3,2356,Rented,Individual,21,21,No,X3,,,15,7764.0,1
37312,37313,C21,5140,Rented,Individual,31,31,No,X1,2.0,1.0,13,11008.0,0
37314,37315,C1,207,Owned,Individual,28,28,No,X1,8.0,1.0,17,11070.0,0
37315,37316,C1,269,Owned,Joint,72,62,Yes,X1,4.0,3.0,19,24502.4,0
37317,37318,C7,3926,Rented,Individual,25,25,No,X1,2.0,4.0,22,8554.0,0
37318,37319,C1,369,Rented,Individual,50,50,No,,,,22,18408.0,1
37319,37320,C3,1501,Rented,Individual,50,50,No,X2,4.0,3.0,17,10296.0,0
37321,37322,C3,311,Owned,Individual,38,38,No,X1,5.0,2.0,20,14872.0,1
37322,37323,C34,1012,Owned,Individual,46,46,No,X4,1.0,3.0,6,10608.0,0
37323,37324,C2,2768,Owned,Individual,55,55,No,X3,2.0,1.0,12,18390.0,0
37324,37325,C2,2672,Rented,Individual,48,48,No,X1,,,14,10064.0,1
37325,37326,C4,3134,Rented,Individual,24,24,No,X1,2.0,2.0,17,8316.0,0
37327,37328,C2,849,Owned,Individual,58,58,No,X2,1.0,1.0,16,15730.0,0
37329,37330,C12,2983,Owned,Joint,58,56,No,X6,,,14,20088.0,1
37331,37332,C3,1177,Owned,Joint,38,35,Yes,X2,10.0,1.0,18,14904.0,0
37336,37337,C2,4205,Owned,Individual,75,75,No,X2,14.0,3.0,14,21998.0,1
37337,37338,C1,2711,Owned,Joint,70,46,No,X3,7.0,1.0,18,27342.0,0
37338,37339,C1,1025,Owned,Individual,54,54,No,X1,1.0,1.0,22,15192.0,0
37339,37340,C3,1431,Rented,Individual,36,36,No,X4,2.0,1.0,16,8736.0,0
37340,37341,C3,1937,Rented,Individual,56,56,No,X6,,,19,12600.0,1
37341,37342,C1,1973,Rented,Individual,75,75,No,X1,14.0,3.0,5,22752.0,1
37342,37343,C1,741,Rented,Individual,47,47,No,X3,1.0,1.0,16,10448.0,1
37343,37344,C18,601,Owned,Individual,32,32,No,X3,1.0,1.0,20,9590.0,0
37344,37345,C3,548,Owned,Individual,31,31,No,X2,7.0,1.0,12,13500.0,0
37345,37346,C1,16,Rented,Individual,21,21,No,X4,1.0,3.0,22,9030.0,0
37347,37348,C2,936,Owned,Individual,28,28,No,,5.0,4.0,22,9920.0,1
37348,37349,C1,1325,Rented,Joint,36,32,Yes,X6,2.0,3.0,16,23265.0,0
37350,37351,C10,1530,Rented,Individual,60,60,No,X3,7.0,1.0,18,19230.0,0
37352,37353,C11,319,Owned,Joint,75,71,Yes,X3,1.0,3.0,10,27300.0,1
37353,37354,C3,3560,Rented,Individual,68,68,No,X1,3.0,1.0,8,16536.0,0
37355,37356,C6,1514,Rented,Individual,24,24,No,X3,,,17,5072.0,1
37357,37358,C4,3006,Owned,Individual,52,52,No,X1,14.0,1.0,21,11124.0,0
37359,37360,C3,493,Rented,Individual,34,34,No,X1,5.0,1.0,17,13240.0,0
37360,37361,C2,4372,Owned,Joint,63,58,Yes,X3,7.0,1.0,22,30555.0,0
37361,37362,C6,2577,Rented,Individual,28,28,No,X1,3.0,2.0,20,5072.0,0
37362,37363,C1,216,Owned,Individual,71,71,No,X5,10.0,4.0,17,19296.0,0
37363,37364,C14,3205,Rented,Individual,22,22,No,X3,,,9,6700.0,1
37365,37366,C9,1152,Owned,Individual,21,21,No,X3,1.0,1.0,4,4188.0,0
37366,37367,C7,3520,Owned,Individual,57,57,No,X5,14.0,3.0,21,12560.0,0
37367,37368,C2,1898,Rented,Individual,31,31,No,X2,8.0,2.0,17,11538.0,1
37371,37372,C16,573,Owned,Joint,42,17,Yes,X1,8.0,2.0,19,23731.2,0
37372,37373,C1,826,Owned,Individual,63,63,No,X4,14.0,3.0,19,14612.0,0
37375,37376,C2,562,Rented,Individual,28,28,No,X2,,,22,5688.0,1
37378,37379,C7,95,Owned,Individual,69,69,No,X3,4.0,1.0,1,16770.0,0
37380,37381,C1,300,Owned,Joint,60,25,Yes,X1,14.0,3.0,21,20820.8,1
37382,37383,C6,1064,Owned,Joint,71,67,Yes,X1,3.0,3.0,6,24219.0,0
37386,37387,C1,1464,Owned,Individual,46,46,No,X1,1.0,1.0,19,16992.0,0
37387,37388,C17,1463,Rented,Individual,55,55,No,X1,1.0,1.0,1,14640.0,0
37388,37389,C6,322,Owned,Individual,46,46,No,X1,1.0,3.0,9,13728.0,0
37389,37390,C2,937,Rented,Individual,47,47,No,X2,,,22,12222.0,1
37391,37392,C17,1463,Owned,Joint,40,38,Yes,X2,5.0,1.0,1,21132.0,0
37392,37393,C3,2265,Owned,Individual,24,24,No,X4,3.0,3.0,18,10080.0,0
37393,37394,C3,2476,Owned,Joint,58,49,Yes,X2,10.0,3.0,17,21528.0,0
37394,37395,C1,1651,Owned,Individual,75,75,No,X4,5.0,3.0,20,19920.0,0
37398,37399,C2,3709,Rented,Individual,58,58,No,X1,14.0,3.0,15,15860.0,1
37399,37400,C10,1185,Rented,Individual,22,22,No,X6,,,14,7236.0,1
37400,37401,C2,1924,Owned,Individual,25,25,No,X2,3.0,3.0,13,8750.0,1
37402,37403,C36,86,Owned,Individual,53,53,No,X4,12.0,3.0,21,12660.0,0
37404,37405,C16,395,Owned,Individual,46,46,No,X4,5.0,3.0,13,9376.0,0
37406,37407,C2,580,Owned,Individual,30,30,No,X4,4.0,2.0,21,9268.0,1
37408,37409,C5,75,Rented,Individual,34,34,No,X2,,,19,8772.0,1
37410,37411,C15,1158,Owned,Individual,30,30,No,X1,,,22,6530.0,1
37411,37412,C2,457,Owned,Joint,68,31,Yes,X5,14.0,3.0,22,31360.0,0
37412,37413,C25,6182,Rented,Joint,72,34,No,X4,2.0,2.0,22,25894.4,0
37414,37415,C10,1827,Rented,Joint,54,39,Yes,X1,5.0,2.0,18,25209.6,1
37415,37416,C17,529,Rented,Individual,28,28,No,X6,3.0,3.0,14,6190.0,0
37416,37417,C24,5052,Owned,Individual,70,70,No,,6.0,1.0,20,22212.0,1
37418,37419,C1,611,Owned,Joint,57,30,Yes,,7.0,1.0,19,18420.0,1
37419,37420,C1,3470,Rented,Individual,42,42,No,X3,,,16,9506.0,1
37422,37423,C2,925,Owned,Joint,63,22,Yes,X3,14.0,3.0,21,22750.0,0
37423,37424,C8,2501,Rented,Individual,28,28,No,X1,,,16,9478.0,1
37424,37425,C6,368,Rented,Individual,29,29,No,X2,,,20,7068.0,1
37428,37429,C9,1785,Owned,Individual,49,49,No,X1,3.0,3.0,21,15552.0,0
37429,37430,C1,1536,Rented,Joint,58,52,Yes,X4,10.0,4.0,17,21504.0,1
37430,37431,C3,372,Owned,Individual,25,25,No,X1,,,22,8400.0,1
37433,37434,C1,2570,Owned,Individual,62,62,No,X1,6.0,2.0,16,16828.0,0
37437,37438,C3,1425,Owned,Joint,75,55,No,X3,14.0,4.0,2,29388.8,0
37438,37439,C2,562,Owned,Joint,64,31,Yes,X2,14.0,4.0,22,27216.0,0
37440,37441,C17,3397,Owned,Joint,52,19,Yes,X1,14.0,2.0,1,16070.4,0
37442,37443,C17,2039,Owned,Individual,50,50,No,X1,2.0,1.0,16,13460.0,0
37444,37445,C11,3692,Rented,Joint,49,41,Yes,X1,14.0,2.0,17,18912.0,0
37448,37449,C3,1484,Rented,Individual,22,22,No,,2.0,4.0,16,7920.0,1
37450,37451,C17,200,Owned,Individual,31,31,No,X1,1.0,1.0,2,11430.0,0
37452,37453,C12,780,Owned,Individual,54,54,No,,,,9,15340.0,1
37460,37461,C15,768,Rented,Joint,60,57,Yes,,3.0,3.0,22,25788.0,1
37461,37462,C24,1894,Owned,Individual,73,73,No,,3.0,1.0,19,23976.0,1
37462,37463,C10,120,Rented,Individual,45,45,No,X1,,,12,16172.0,1
37463,37464,C2,999,Owned,Individual,32,32,No,X2,1.0,3.0,22,13580.0,0
37465,37466,C1,1371,Owned,Joint,64,56,Yes,X2,,,19,23324.0,1
37466,37467,C2,117,Rented,Individual,27,27,No,X3,2.0,3.0,21,8512.0,0
37467,37468,C4,953,Owned,Individual,23,23,No,X2,1.0,4.0,22,7740.0,1
37471,37472,C3,3073,Owned,Joint,32,30,Yes,X4,3.0,3.0,4,14256.0,0
37472,37473,C4,1330,Owned,Individual,35,35,No,X1,5.0,3.0,15,11120.0,1
37475,37476,C13,2545,Owned,Individual,50,50,No,X3,,,22,14736.0,1
37476,37477,C1,3324,Rented,Joint,50,48,Yes,X4,8.0,2.0,19,17820.0,0
37477,37478,C2,4467,Owned,Individual,41,41,No,X1,13.0,3.0,14,9664.0,0
37479,37480,C22,2,Rented,Individual,25,25,No,X1,2.0,1.0,19,10080.0,0
37480,37481,C6,322,Owned,Joint,72,71,Yes,X4,14.0,3.0,9,30189.6,0
37481,37482,C2,2227,Owned,Individual,26,26,No,X4,6.0,1.0,16,9680.0,0
37482,37483,C3,1643,Owned,Joint,42,41,Yes,X3,4.0,1.0,12,19804.4,0
37483,37484,C3,4379,Owned,Individual,53,53,No,X1,4.0,3.0,21,16032.0,0
37484,37485,C22,2,Rented,Individual,47,47,No,X3,2.0,2.0,19,18070.0,0
37487,37488,C1,270,Rented,Individual,25,25,No,X3,,,19,8792.0,1
37488,37489,C8,5482,Rented,Individual,57,57,No,X1,7.0,1.0,20,13120.0,0
37493,37494,C20,2468,Rented,Individual,67,67,No,,13.0,3.0,22,16408.0,1
37495,37496,C1,785,Owned,Joint,71,52,No,X1,5.0,3.0,22,28476.0,0
37498,37499,C7,446,Owned,Joint,53,21,Yes,X1,4.0,3.0,21,19280.8,0
37504,37505,C1,434,Rented,Individual,39,39,No,X2,3.0,1.0,22,13560.0,0
37505,37506,C2,1934,Owned,Joint,49,18,Yes,,14.0,3.0,17,25079.6,1
37508,37509,C3,281,Owned,Individual,34,34,No,X1,2.0,4.0,21,8544.0,0
37509,37510,C2,107,Rented,Individual,36,36,No,X1,3.0,1.0,15,7560.0,1
37511,37512,C18,4425,Owned,Individual,53,53,No,X2,14.0,2.0,1,10580.0,0
37514,37515,C15,2109,Rented,Individual,24,24,No,X3,4.0,3.0,2,3822.0,0
37515,37516,C4,2664,Rented,Individual,21,21,No,X1,,,16,3918.0,1
37516,37517,C23,1,Owned,Individual,70,70,No,X3,14.0,3.0,6,10752.0,1
37517,37518,C2,1845,Owned,Individual,66,66,No,,2.0,3.0,22,20032.0,1
37518,37519,C7,3831,Owned,Joint,70,24,No,X2,9.0,2.0,17,25989.6,0
37519,37520,C3,245,Rented,Joint,61,38,No,X1,1.0,4.0,16,25830.0,0
37520,37521,C4,688,Rented,Individual,32,32,No,X1,,,15,9424.0,1
37521,37522,C2,2492,Owned,Individual,46,46,No,X2,4.0,3.0,18,16276.0,0
37523,37524,C2,1263,Owned,Individual,55,55,No,X2,9.0,3.0,11,16604.0,1
37525,37526,C1,4014,Rented,Individual,63,63,No,X1,14.0,1.0,22,16548.0,0
37526,37527,C1,2075,Rented,Individual,34,34,No,X4,,,16,10528.0,1
37527,37528,C2,237,Owned,Individual,66,66,No,,7.0,3.0,21,15240.0,1
37528,37529,C1,3072,Rented,Individual,26,26,No,X1,6.0,4.0,20,11142.0,1
37531,37532,C16,922,Owned,Joint,50,16,Yes,X3,4.0,4.0,1,26521.6,0
37533,37534,C10,1530,Rented,Individual,35,35,No,X3,4.0,3.0,18,10016.0,0
37534,37535,C4,845,Rented,Joint,27,24,Yes,X3,5.0,3.0,18,12230.4,0
37536,37537,C1,1377,Owned,Joint,63,21,No,X1,3.0,3.0,20,31990.4,0
37537,37538,C2,2283,Rented,Individual,32,32,No,X1,7.0,3.0,22,11106.0,0
37538,37539,C1,410,Owned,Joint,57,54,Yes,X2,9.0,4.0,22,18546.0,0
37539,37540,C1,916,Owned,Joint,36,34,Yes,X2,3.0,2.0,5,23548.8,0
37540,37541,C9,877,Owned,Joint,64,60,Yes,X2,2.0,3.0,10,25092.0,0
37541,37542,C2,252,Rented,Individual,45,45,No,X7,7.0,3.0,22,13608.0,1
37542,37543,C21,5962,Owned,Individual,40,40,No,X2,8.0,2.0,13,8596.0,0
37546,37547,C27,1704,Rented,Individual,32,32,No,X3,4.0,2.0,12,9232.0,0
37547,37548,C23,111,Rented,Individual,54,54,No,X3,3.0,1.0,17,12360.0,1
37548,37549,C26,1291,Rented,Individual,57,57,No,,,,12,14112.0,1
37549,37550,C1,313,Owned,Individual,56,56,No,X1,8.0,3.0,20,16744.0,0
37550,37551,C5,652,Rented,Individual,34,34,No,X1,1.0,1.0,1,12980.0,0
37551,37552,C1,2157,Owned,Individual,44,44,No,X6,1.0,1.0,21,15816.0,0
37553,37554,C1,2408,Owned,Joint,70,63,Yes,X2,14.0,3.0,8,32259.2,1
37554,37555,C1,1890,Owned,Individual,64,64,No,X1,14.0,1.0,16,13944.0,0
37558,37559,C4,2419,Rented,Individual,41,41,No,X1,2.0,3.0,5,14146.0,1
37559,37560,C13,3102,Owned,Individual,37,37,No,X4,2.0,3.0,7,10080.0,0
37560,37561,C6,2301,Rented,Individual,52,52,No,X1,1.0,1.0,18,14904.0,0
37561,37562,C31,5344,Rented,Individual,52,52,No,X2,1.0,1.0,1,17136.0,0
37563,37564,C18,2363,Rented,Individual,24,24,No,X3,3.0,1.0,19,10752.0,0
37565,37566,C27,3872,Owned,Individual,75,75,No,X4,2.0,3.0,18,22572.0,0
37566,37567,C2,577,Owned,Individual,52,52,No,X1,14.0,4.0,3,15576.0,0
37567,37568,C1,3415,Rented,Joint,50,46,Yes,X2,,,22,27910.4,1
37568,37569,C1,729,Rented,Individual,36,36,No,X1,,,19,8064.0,1
37569,37570,C14,1822,Rented,Individual,67,67,No,X6,2.0,3.0,20,13440.0,0
37570,37571,C1,3516,Rented,Joint,34,33,Yes,X5,7.0,1.0,12,10854.0,0
37572,37573,C3,3791,Rented,Individual,22,22,No,X2,2.0,4.0,18,3774.0,0
37573,37574,C1,5087,Owned,Individual,67,67,No,X2,7.0,2.0,5,19328.0,0
37574,37575,C1,566,Owned,Individual,67,67,No,X4,4.0,4.0,16,18836.0,0
37575,37576,C33,4516,Owned,Joint,31,27,Yes,X2,3.0,2.0,9,12661.6,0
37576,37577,C8,278,Rented,Joint,42,30,Yes,X1,2.0,3.0,16,22572.0,0
37578,37579,C1,26,Owned,Joint,64,63,Yes,,8.0,4.0,22,26252.8,1
37579,37580,C12,104,Owned,Individual,62,62,No,X3,,,12,17602.0,1
37582,37583,C4,5379,Rented,Individual,38,38,No,,12.0,3.0,6,12020.0,1
37583,37584,C2,3828,Rented,Individual,26,26,No,X1,6.0,3.0,18,10736.0,1
37584,37585,C20,1571,Rented,Individual,48,48,No,X1,9.0,4.0,21,15184.0,0
37586,37587,C2,3323,Rented,Individual,33,33,No,X2,1.0,1.0,3,7240.0,1
37587,37588,C10,2852,Rented,Individual,37,37,No,X4,1.0,2.0,18,14916.0,0
37590,37591,C21,4835,Owned,Individual,27,27,No,,1.0,2.0,22,11376.0,1
37591,37592,C21,5499,Owned,Individual,47,47,No,X4,11.0,3.0,14,15756.0,0
37592,37593,C30,394,Rented,Individual,25,25,No,X1,,,16,9254.0,1
37593,37594,C3,58,Owned,Individual,75,75,No,X1,1.0,1.0,16,22576.0,0
37595,37596,C6,178,Rented,Individual,40,40,No,X1,1.0,1.0,22,10384.0,0
37596,37597,C3,1506,Owned,Joint,45,43,Yes,X2,,,18,19723.2,1
37598,37599,C2,1820,Rented,Individual,66,66,No,X1,14.0,3.0,11,19500.0,0
37599,37600,C2,3667,Rented,Individual,24,24,No,X5,3.0,3.0,2,7044.0,1
37600,37601,C12,2676,Owned,Individual,75,75,No,X2,14.0,3.0,22,18570.0,0
37601,37602,C7,116,Rented,Individual,26,26,No,X2,2.0,1.0,19,8136.0,0
37602,37603,C11,98,Rented,Individual,47,47,No,X2,1.0,1.0,19,15432.0,0
37605,37606,C19,3685,Owned,Individual,54,54,No,X1,7.0,1.0,1,10980.0,0
37606,37607,C2,2252,Owned,Joint,60,55,Yes,X5,10.0,4.0,11,21112.0,0
37607,37608,C4,2236,Rented,Individual,34,34,No,X1,1.0,3.0,20,9568.0,0
37608,37609,C10,743,Rented,Individual,30,30,No,X2,1.0,1.0,16,10144.0,0
37610,37611,C6,337,Owned,Individual,61,61,No,X3,2.0,3.0,21,20928.0,1
37612,37613,C11,319,Rented,Individual,39,39,No,X2,4.0,2.0,20,9156.0,0
37614,37615,C34,150,Owned,Individual,70,70,No,X4,5.0,4.0,22,17310.0,1
37615,37616,C2,4021,Rented,Individual,27,27,No,X2,,,3,9758.0,1
37616,37617,C13,3102,Rented,Individual,36,36,No,X5,2.0,3.0,7,12204.0,0
37618,37619,C28,605,Owned,Individual,67,67,No,X6,7.0,3.0,21,15704.0,1
37620,37621,C20,1911,Owned,Individual,58,58,No,X1,,,8,13656.0,1
37621,37622,C1,1244,Owned,Individual,42,42,No,X1,14.0,3.0,5,9504.0,0
37622,37623,C2,192,Owned,Individual,41,41,No,X3,,,21,8344.0,1
37624,37625,C17,818,Rented,Individual,46,46,No,X1,3.0,2.0,16,10704.0,1
37626,37627,C3,2265,Rented,Individual,22,22,No,X2,,,16,8076.0,1
37632,37633,C18,2644,Owned,Individual,63,63,No,X4,3.0,2.0,22,14856.0,1
37633,37634,C8,730,Rented,Individual,23,23,No,X3,1.0,1.0,12,7836.0,0
37635,37636,C7,2661,Rented,Individual,23,23,No,X2,,,20,3984.0,1
37636,37637,C5,1469,Rented,Individual,22,22,No,X1,,,17,8400.0,1
37637,37638,C18,2363,Owned,Individual,75,75,No,X5,3.0,3.0,19,21216.0,0
37638,37639,C17,1757,Rented,Individual,32,32,No,X3,1.0,2.0,12,6888.0,0
37639,37640,C2,4043,Rented,Individual,41,41,No,X2,9.0,1.0,17,16200.0,1
37642,37643,C3,59,Owned,Individual,58,58,No,X1,6.0,3.0,18,11160.0,1
37644,37645,C5,1187,Rented,Joint,57,52,Yes,X2,1.0,1.0,12,17920.0,0
37645,37646,C35,2882,Rented,Individual,27,27,No,X1,1.0,2.0,17,11448.0,1
37646,37647,C9,587,Owned,Joint,29,28,Yes,X2,1.0,3.0,5,17510.4,1
37647,37648,C3,955,Owned,Individual,68,68,No,X2,14.0,3.0,21,19424.0,0
37650,37651,C10,147,Owned,Individual,30,30,No,X1,4.0,4.0,18,11920.0,0
37651,37652,C1,4798,Owned,Individual,71,71,No,,10.0,4.0,22,17248.0,1
37652,37653,C2,107,Owned,Individual,75,75,No,X2,1.0,3.0,12,21046.0,0
37653,37654,C19,334,Rented,Individual,61,61,No,X6,,,15,16912.0,1
37655,37656,C4,248,Owned,Individual,56,56,No,X4,4.0,3.0,5,13552.0,0
37656,37657,C3,2116,Rented,Individual,39,39,No,X4,,,2,13486.0,1
37657,37658,C1,552,Owned,Joint,60,58,Yes,X2,14.0,3.0,19,27174.0,0
37660,37661,C1,3395,Rented,Joint,46,39,Yes,X2,5.0,3.0,17,15674.4,0
37661,37662,C4,1323,Owned,Joint,50,18,Yes,X1,4.0,3.0,22,22281.6,0
37662,37663,C8,934,Owned,Joint,38,37,Yes,,6.0,2.0,22,19701.0,1
37663,37664,C1,325,Owned,Joint,54,49,Yes,X2,7.0,4.0,7,21600.0,0
37665,37666,C1,2139,Owned,Joint,61,50,Yes,X4,14.0,3.0,2,26628.0,0
37666,37667,C1,1577,Owned,Joint,71,66,Yes,X2,14.0,4.0,22,23595.0,0
37668,37669,C25,4295,Rented,Individual,26,26,No,X4,2.0,3.0,21,10208.0,0
37669,37670,C2,47,Rented,Individual,30,30,No,X2,3.0,1.0,22,8700.0,1
37672,37673,C5,1187,Rented,Individual,44,44,No,X3,2.0,1.0,1,12560.0,0
37673,37674,C1,1371,Rented,Individual,45,45,No,X2,7.0,3.0,22,12240.0,0
37675,37676,C3,13,Owned,Individual,46,46,No,X4,1.0,1.0,19,16608.0,1
37676,37677,C8,4924,Owned,Individual,41,41,No,X2,14.0,2.0,20,9604.0,0
37678,37679,C4,2413,Owned,Individual,23,23,No,X1,,,22,5056.0,1
37679,37680,C7,1222,Owned,Individual,75,75,No,X5,6.0,2.0,20,19320.0,0
37681,37682,C1,6024,Owned,Individual,72,72,No,X2,9.0,3.0,18,18536.0,1
37683,37684,C10,584,Rented,Individual,47,47,No,X1,14.0,1.0,1,9760.0,0
37685,37686,C5,2295,Rented,Individual,25,25,No,X2,2.0,2.0,6,11484.0,0
37687,37688,C2,746,Owned,Joint,59,26,Yes,X2,2.0,3.0,11,25376.0,0
37688,37689,C6,2321,Rented,Individual,25,25,No,X4,2.0,3.0,1,5210.0,0
37689,37690,C2,137,Owned,Joint,59,53,Yes,X4,13.0,1.0,22,21672.0,0
37692,37693,C11,750,Owned,Individual,58,58,No,X2,4.0,1.0,22,15960.0,0
37693,37694,C12,288,Owned,Individual,70,70,No,X2,7.0,1.0,1,19822.0,0
